date,Open,High,Low,Close,Volume
2025-10-31,262.89,266.49,262.29,265.49,1644506.0
2025-10-30,263.92,265.845,262.35,262.89,1568721.0
2025-10-29,264.89,264.89,257.17,261.53,2926233.0
2025-10-28,271.52,273.39,265.95,266.33,1860345.0
2025-10-27,269.0,272.1,267.8,271.09,1541058.0
2025-10-24,267.77,270.4,267.37,269.54,1273732.0
2025-10-23,272.79,272.79,268.43,268.9,1578568.0
2025-10-22,263.68,273.34,262.34,267.81,2070083.0
2025-10-21,268.75,269.86,267.22,268.61,1779922.0
2025-10-20,267.5,268.27,264.78,267.62,1556756.0
2025-10-17,263.5,268.64,262.06,267.935,1881247.0
2025-10-16,268.91,269.55,261.8,262.51,1419147.0
2025-10-15,266.69,270.73,265.1001,268.15,1758394.0
2025-10-14,273.54,275.37,266.53,267.18,1870366.0
2025-10-13,268.29,271.82,267.67,271.28,1687783.0
2025-10-10,268.68,274.0,266.39,271.45,2146053.0
2025-10-09,266.18,268.89,263.46,268.84,2041140.0
2025-10-08,263.58,267.23,258.25,264.94,2347543.0
2025-10-07,263.96,264.75,261.45,263.6,1628707.0
2025-10-06,264.12,264.22,258.19,262.05,2190572.0
2025-10-03,265.425,266.41,264.46,264.67,1715136.0
2025-10-02,264.54,266.03,262.26,265.43,1646328.0
2025-10-01,270.19,270.525,264.1,265.84,2308905.0
2025-09-30,272.84,274.17,269.5,270.19,2893744.0
2025-09-29,271.27,272.4,269.63,272.24,1397539.0
2025-09-26,270.81,271.347,268.37,270.28,1535145.0
2025-09-25,265.605,271.22,264.735,268.73,2367103.0
2025-09-24,262.16,264.83,260.775,264.43,1405244.0
2025-09-23,261.1,262.62,259.31,261.96,1098835.0
2025-09-22,260.75,263.85,259.17,261.08,1143280.0
2025-09-19,261.64,263.33,259.36,261.53,3143886.0
2025-09-18,262.0,263.09,259.32,260.59,1890265.0
2025-09-17,260.95,263.025,260.35,262.4,1554029.0
2025-09-16,258.435,262.42,257.88,259.83,1992690.0
2025-09-15,262.23,264.43,258.31,258.83,1820572.0
2025-09-12,261.89,263.615,260.31,262.3,1565494.0
2025-09-11,260.74,262.64,259.57,262.38,1955418.0
2025-09-10,261.0,261.36,258.79,259.91,1722289.0
2025-09-09,260.97,263.2,260.46,261.53,1969176.0
2025-09-08,261.61,262.67,258.51,262.58,1973612.0
2025-09-05,265.705,266.04,260.58,261.94,1633878.0
2025-09-04,269.58,271.595,266.95,267.43,1891518.0
2025-09-03,265.4,269.77,264.15,269.35,2115316.0
2025-09-02,266.88,268.0625,262.545,265.4,2847387.0
2025-08-29,266.77,267.265,265.54,266.51,1562764.0
2025-08-28,269.55,270.3127,265.9,266.77,1753278.0
2025-08-27,271.26,272.07,269.56,270.12,1397578.0
2025-08-26,270.37,273.23,269.403,271.61,3298737.0
2025-08-25,269.58,271.66,268.54,271.39,1712588.0
2025-08-22,274.14,274.95,268.66,269.52,1591625.0
2025-08-21,275.0,275.61,273.035,273.32,1325711.0
2025-08-20,272.99,275.585,271.525,274.61,1738747.0
2025-08-19,270.41,272.75,269.5,271.49,1767472.0
2025-08-18,274.2,276.0,270.15,270.41,2165008.0
2025-08-15,274.7,276.515,273.37,273.92,2056519.0
2025-08-14,276.11,277.2772,273.92,274.7,1971004.0
2025-08-13,275.0,275.78,271.81,273.92,2384299.0
2025-08-12,286.0,286.06,274.53,275.88,2742623.0
2025-08-11,280.945,288.28,280.945,285.75,1567703.0
2025-08-08,281.97,284.3,280.0,282.21,1488494.0
2025-08-07,281.4,283.55,278.55,280.95,1676006.0
2025-08-06,283.8,283.98,279.1,281.35,1689089.0
2025-08-05,287.21,287.59,284.425,284.61,1572082.0
2025-08-04,280.76,287.27,280.525,287.1,1727065.0
2025-08-01,280.79,282.0599,279.145,280.76,3011141.0
2025-07-31,276.97,280.85,276.065,278.28,1961655.0
2025-07-30,274.82,278.3,273.57,277.74,1410980.0
2025-07-29,274.64,278.145,274.02,274.6,2147380.0
2025-07-28,278.7,279.675,273.855,274.12,2233374.0
2025-07-25,277.91,281.8,277.03,279.55,1834739.0
2025-07-24,276.46,279.01,273.03,277.18,2720653.0
