date,Open,High,Low,Close,Volume
2025-10-31,82.02,82.25,79.8,80.97,8511098.0
2025-10-30,79.81,83.12,79.57,82.31,10528304.0
2025-10-29,81.32,81.84,79.31,79.67,10811595.0
2025-10-28,76.74,79.86,76.0468,79.34,13352158.0
2025-10-27,79.24,80.16,76.85,78.63,23560391.0
2025-10-24,82.54,86.0,81.29,83.37,21379072.0
2025-10-23,89.15,90.19,87.27,88.91,14759702.0
2025-10-22,83.09,87.61,82.8,87.01,15846006.0
2025-10-21,89.03,89.03,85.4,86.32,17038308.0
2025-10-20,93.86,95.02,91.85,94.89,11868610.0
2025-10-17,96.36,96.36,89.92,90.77,19714197.0
2025-10-16,95.04,98.578,94.11,98.27,13010367.0
2025-10-15,92.26,93.93,91.265,93.58,9140464.0
2025-10-14,87.7,91.24,87.7,90.54,9064132.0
2025-10-13,87.95,89.42,87.56,89.4,9732855.0
2025-10-10,86.25,86.735,84.735,85.14,9047480.0
2025-10-09,88.54,88.96,84.4,85.21,10645831.0
2025-10-08,88.81,89.0,87.26,88.4,10211950.0
2025-10-07,88.64,88.905,86.63,86.95,9041149.0
2025-10-06,87.95,89.37,87.4,88.51,8890905.0
2025-10-03,86.17,87.39,85.9,86.86,7791672.0
2025-10-02,86.93,86.93,83.24,86.43,12149937.0
2025-10-01,84.97,86.305,84.5,85.95,11306854.0
2025-09-30,83.57,85.28,82.3,84.31,13165644.0
2025-09-29,87.59,87.93,83.31,84.54,13685484.0
2025-09-26,83.85,85.39,83.6,85.25,8293644.0
2025-09-25,83.49,83.995,81.86,83.67,8930703.0
2025-09-24,84.54,84.7399,83.26,83.47,9528263.0
2025-09-23,84.705,86.62,83.98,84.67,18395151.0
2025-09-22,83.45,83.885,81.81,83.72,14021730.0
2025-09-19,78.88,82.05,78.49,81.72,42540157.0
2025-09-18,77.78,78.41,77.0046,78.32,10556947.0
2025-09-17,78.18,79.6,77.505,78.69,10380253.0
2025-09-16,79.33,79.62,78.13,79.02,10773221.0
2025-09-15,78.31,79.61,77.66,79.36,12131644.0
2025-09-12,79.72,80.07,78.765,79.25,8286498.0
2025-09-11,77.65,79.77,77.56,79.65,9330459.0
2025-09-10,77.33,78.78,77.14,78.43,12294591.0
2025-09-09,76.27,76.67,75.45,75.92,10468659.0
2025-09-08,76.69,77.1799,75.215,75.75,10106755.0
2025-09-05,76.12,77.3,75.52,76.17,8678651.0
2025-09-04,74.35,75.18,73.44,74.88,7707152.0
2025-09-03,76.3,76.51,75.215,75.42,8870844.0
2025-09-02,74.97,76.52,73.55,75.86,15187824.0
2025-08-29,72.9,74.52,72.775,74.4,7946045.0
2025-08-28,72.44,73.29,72.23,72.97,6797904.0
2025-08-27,71.91,72.545,71.4888,72.39,8994547.0
2025-08-26,70.91,72.79,70.91,72.43,10710627.0
2025-08-25,70.91,71.75,70.88,71.1,9410217.0
2025-08-22,69.18,71.1,69.05,70.77,6578020.0
2025-08-21,69.04,70.76,68.9,70.09,7720617.0
2025-08-20,67.92,69.05,67.69,69.0,7642144.0
2025-08-19,68.85,68.975,67.2,67.38,7873145.0
2025-08-18,69.46,69.7,68.76,69.0,7071243.0
2025-08-15,68.77,69.54,67.95,69.33,7907747.0
2025-08-14,68.7,68.895,67.95,68.48,5387285.0
2025-08-13,69.65,69.849,68.32,68.56,9919432.0
2025-08-12,69.04,69.48,68.275,68.93,5883591.0
2025-08-11,67.5,69.3945,67.11,68.87,7910904.0
2025-08-08,70.0,70.29,68.57,68.98,9070540.0
2025-08-07,68.46,69.31,68.31,69.07,9306236.0
2025-08-06,66.94,68.435,66.94,67.92,9551898.0
2025-08-05,64.96,67.43,64.96,67.24,10372709.0
2025-08-04,63.15,65.455,63.13,65.42,9765621.0
2025-08-01,63.66,63.78,61.83,62.59,11280086.0
2025-07-31,62.75,63.05,61.76,62.1,8797731.0
2025-07-30,63.24,63.56,61.9,62.31,10392859.0
2025-07-29,63.83,64.15,63.321,63.99,8035229.0
2025-07-28,64.82,65.05,62.66,63.66,11877357.0
2025-07-25,63.88,66.57,63.36,65.75,30913530.0
2025-07-24,60.68,61.775,59.96,61.51,13179584.0
2025-07-23,61.4,62.5599,60.93,61.42,13305052.0
2025-07-22,60.44,61.865,60.41,61.7,9369249.0
2025-07-21,59.0,60.665,58.97,59.86,11233096.0
