date,Open,High,Low,Close,Volume
2025-10-31,260.63,262.075,258.19,260.3,2557678.0
2025-10-30,262.22,265.92,260.2201,261.53,2792361.0
2025-10-29,271.16,272.81,260.24,261.22,3346287.0
2025-10-28,280.0,282.93,279.308,279.63,2351313.0
2025-10-27,280.97,282.89,280.09,280.53,1980093.0
2025-10-24,282.25,282.86,280.68,280.94,1263253.0
2025-10-23,282.7,284.2325,280.66,281.55,1338448.0
2025-10-22,283.61,287.4,282.93,283.95,1234089.0
2025-10-21,283.46,285.41,282.29,283.98,1748209.0
2025-10-20,281.61,283.7416,281.18,283.03,1395789.0
2025-10-17,280.98,282.9,280.0,281.27,1301110.0
2025-10-16,284.26,284.475,279.4201,280.16,1494358.0
2025-10-15,286.7,287.69,283.01,284.21,1568313.0
2025-10-14,283.66,286.795,283.62,285.92,1299516.0
2025-10-13,285.21,286.8299,282.89,284.35,2041818.0
2025-10-10,286.85,287.7999,284.65,285.19,2717739.0
2025-10-09,290.44,291.34,285.405,285.89,1340900.0
2025-10-08,292.56,292.8,289.82,290.7,1410087.0
2025-10-07,291.68,293.51,290.4518,292.94,1150640.0
2025-10-06,291.5,291.95,288.49,290.55,1704082.0
2025-10-03,289.975,292.38,287.855,291.31,1227736.0
2025-10-02,289.22,290.82,286.42,289.87,2073868.0
2025-10-01,292.48,293.64,289.5708,291.61,2200998.0
2025-09-30,288.49,293.91,285.03,293.5,3156491.0
2025-09-29,292.5,294.35,291.385,292.66,2155220.0
2025-09-26,289.56,292.71,288.545,291.54,1703929.0
2025-09-25,291.905,293.29,287.661,288.89,1862826.0
2025-09-24,288.6,292.865,287.94,291.5,3456621.0
2025-09-23,292.21,293.49,287.31,289.215,1926159.0
2025-09-22,289.46,294.46,288.535,293.66,2179604.0
2025-09-19,293.51,293.51,290.7,292.0,4039577.0
2025-09-18,288.055,292.3,287.435,290.95,2184382.0
2025-09-17,289.13,291.32,287.735,288.75,2275778.0
2025-09-16,290.25,291.91,282.27,288.69,2609133.0
2025-09-15,293.57,294.93,290.2,290.87,1290566.0
2025-09-12,294.96,296.855,292.19,293.5,1100095.0
2025-09-11,291.96,299.22,291.96,298.03,1984930.0
2025-09-10,297.84,297.84,290.38,292.39,1762147.0
2025-09-09,298.43,298.9,296.22,297.24,1349962.0
2025-09-08,296.58,298.59,293.51,298.43,1716594.0
2025-09-05,301.19,302.68,293.95,295.97,1892499.0
2025-09-04,298.92,301.58,296.715,301.19,1735422.0
2025-09-03,296.57,300.07,294.59,298.86,1446965.0
2025-09-02,301.64,302.45,298.3,299.77,1648489.0
2025-08-29,302.655,305.31,302.655,304.05,1106884.0
2025-08-28,303.04,304.45,301.7456,304.1,1488198.0
2025-08-27,302.53,304.33,301.96,303.09,1109628.0
2025-08-26,303.13,304.67,302.12,303.45,2503458.0
2025-08-25,306.71,307.8,303.28,303.84,1138039.0
2025-08-22,306.45,308.895,303.3728,307.95,1150919.0
2025-08-21,308.53,308.99,304.04,304.94,1458899.0
2025-08-20,306.84,310.08,305.665,309.03,1440741.0
2025-08-19,302.58,306.73,302.2545,305.72,1227250.0
2025-08-18,302.02,303.16,301.1,302.65,1156707.0
2025-08-15,301.31,304.03,300.06,301.79,1362768.0
2025-08-14,304.95,304.965,301.43,301.68,1074439.0
2025-08-13,299.87,305.11,299.73,304.95,2351673.0
2025-08-12,303.52,304.2,299.01,299.63,1280112.0
2025-08-11,304.755,306.94,302.5,303.72,1265718.0
2025-08-08,304.13,306.8257,303.62,305.81,879386.0
2025-08-07,303.68,305.77,301.5801,303.49,1519885.0
2025-08-06,300.585,302.46,298.66,301.64,1879514.0
2025-08-05,302.18,302.89,299.29,299.44,1774907.0
2025-08-04,300.55,303.09,300.37,302.26,1560104.0
2025-08-01,308.0,308.27,299.56,300.44,1791603.0
2025-07-31,309.32,315.26,308.81,309.5,2030399.0
2025-07-30,299.31,315.98,298.69,310.94,2558231.0
2025-07-29,307.97,309.69,305.5,308.64,2670872.0
2025-07-28,308.6,309.19,306.31,306.89,1184823.0
2025-07-25,307.16,308.82,306.17,308.63,967227.0
2025-07-24,303.92,307.1,303.25,306.24,1148091.0
2025-07-23,302.38,304.51,301.5001,304.23,1135688.0
2025-07-22,301.6,306.3302,301.48,302.98,1026698.0
2025-07-21,301.69,303.3,300.75,300.9,949670.0
2025-07-18,304.275,304.275,300.3935,301.79,1653908.0
2025-07-17,299.88,303.37,299.88,302.12,1314135.0
2025-07-16,298.66,300.7,296.46,300.27,1525545.0
2025-07-15,302.07,303.21,298.05,298.18,965555.0
2025-07-14,302.19,303.84,301.1,303.36,1128385.0
2025-07-11,305.43,305.855,301.84,302.65,1097350.0
2025-07-10,307.35,308.4699,305.32,305.82,1421547.0
2025-07-09,308.21,308.66,305.26,308.41,1359647.0
2025-07-08,307.77,309.21,305.4,306.9,1919182.0
2025-07-07,309.175,310.805,306.9,308.4,1660350.0
2025-07-03,307.0,309.4,305.28,309.2,1393190.0
2025-07-02,308.08,308.745,300.7925,305.05,1327855.0
2025-07-01,308.18,311.99,307.3,310.13,1496603.0
2025-06-30,303.37,308.88,302.61,308.4,2414776.0
2025-06-27,302.94,306.47,300.9,303.45,1931132.0
2025-06-26,299.24,303.9,296.75,302.98,2304170.0
2025-06-25,311.02,311.195,297.22,298.19,2355101.0
2025-06-24,311.25,311.99,308.145,311.4,1309187.0
2025-06-23,307.26,310.44,305.76,310.24,1707066.0
2025-06-20,308.51,308.51,304.0,306.26,3659069.0
2025-06-18,307.62,308.8099,306.08,306.77,1466702.0
2025-06-17,308.77,309.3,306.85,307.62,2357159.0
2025-06-16,307.8,309.69,306.63,307.91,1622290.0
2025-06-13,307.07,310.85,305.74,306.82,2021726.0
2025-06-12,312.96,314.245,305.28,309.75,1799190.0
2025-06-11,314.375,314.375,310.93,312.365,1323705.0
